geoid,geoname,total
421010085004003,"Block 4003, Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",57
421010085004005,"Block 4005, Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",132
421010085004006,"Block 4006, Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",123
421010085004007,"Block 4007, Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",51
421010085004008,"Block 4008, Block Group 4, Census Tract 85, Philadelphia County, Pennsylvania",119
421010274022023,"Block 2023, Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",104
421010274022024,"Block 2024, Block Group 2, Census Tract 274.02, Philadelphia County, Pennsylvania",92
421010274023001,"Block 3001, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",89
421010274023002,"Block 3002, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",85
421010274023003,"Block 3003, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",231
421010274023005,"Block 3005, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",94
421010274023006,"Block 3006, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",92
421010274023008,"Block 3008, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",157
421010274023009,"Block 3009, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",92
421010274023010,"Block 3010, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",93
421010274023012,"Block 3012, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",159
421010274023013,"Block 3013, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",229
421010274023014,"Block 3014, Block Group 3, Census Tract 274.02, Philadelphia County, Pennsylvania",207
421010275001000,"Block 1000, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",99
421010275001001,"Block 1001, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",168
421010275001002,"Block 1002, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",301
421010275001003,"Block 1003, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",101
421010275001004,"Block 1004, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",133
421010275001005,"Block 1005, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",144
421010275001006,"Block 1006, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",139
421010275001007,"Block 1007, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",116
421010275001008,"Block 1008, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",88
421010275001009,"Block 1009, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",110
421010275001010,"Block 1010, Block Group 1, Census Tract 275, Philadelphia County, Pennsylvania",0
421010275002000,"Block 2000, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",181
421010275002002,"Block 2002, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",243
421010275002004,"Block 2004, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",140
421010275002006,"Block 2006, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",95
421010275002007,"Block 2007, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",78
421010275003000,"Block 3000, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",79
421010275003001,"Block 3001, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",105
421010275003003,"Block 3003, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",111
421010275003004,"Block 3004, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",54
421010275003005,"Block 3005, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",88
421010275003007,"Block 3007, Block Group 3, Census Tract 275, Philadelphia County, Pennsylvania",152
421010275004000,"Block 4000, Block Group 4, Census Tract 275, Philadelphia County, Pennsylvania",235
421010087012002,"Block 2002, Block Group 2, Census Tract 87.01, Philadelphia County, Pennsylvania",411
421010087012003,"Block 2003, Block Group 2, Census Tract 87.01, Philadelphia County, Pennsylvania",240
421010087013001,"Block 3001, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",56
421010087013002,"Block 3002, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",181
421010087013004,"Block 3004, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",286
421010087013005,"Block 3005, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",107
421010087013006,"Block 3006, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",102
421010087013008,"Block 3008, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",0
421010087013009,"Block 3009, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",246
421010087013011,"Block 3011, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",198
421010087013012,"Block 3012, Block Group 3, Census Tract 87.01, Philadelphia County, Pennsylvania",175
421010087021000,"Block 1000, Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",10
421010087021002,"Block 1002, Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",65
421010087021003,"Block 1003, Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",250
421010087021004,"Block 1004, Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",408
421010087021005,"Block 1005, Block Group 1, Census Tract 87.02, Philadelphia County, Pennsylvania",0
421010087022000,"Block 2000, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",218
421010087022001,"Block 2001, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",70
421010087022002,"Block 2002, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",18
421010087022003,"Block 2003, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",86
421010087022004,"Block 2004, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",419
421010087022005,"Block 2005, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",199
421010087022006,"Block 2006, Block Group 2, Census Tract 87.02, Philadelphia County, Pennsylvania",173
421010087023000,"Block 3000, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",265
421010087023001,"Block 3001, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",0
421010087023002,"Block 3002, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",170
421010087023003,"Block 3003, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",102
421010087023005,"Block 3005, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",212
421010087023006,"Block 3006, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",166
421010087023007,"Block 3007, Block Group 3, Census Tract 87.02, Philadelphia County, Pennsylvania",217
421010088011000,"Block 1000, Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",0
421010088011001,"Block 1001, Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",0
421010088011003,"Block 1003, Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",351
421010088011004,"Block 1004, Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",11
421010088011005,"Block 1005, Block Group 1, Census Tract 88.01, Philadelphia County, Pennsylvania",234
421010199002011,"Block 2011, Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",181
421010199002012,"Block 2012, Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",51
421010199002014,"Block 2014, Block Group 2, Census Tract 199, Philadelphia County, Pennsylvania",84
421010199003000,"Block 3000, Block Group 3, Census Tract 199, Philadelphia County, Pennsylvania",151
421010277005001,"Block 5001, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",109
421010277005002,"Block 5002, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",7
421010277005003,"Block 5003, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",99
421010277005005,"Block 5005, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",0
421010277005006,"Block 5006, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",24
421010277005008,"Block 5008, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",105
421010277005009,"Block 5009, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",108
421010277005010,"Block 5010, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",90
421010277005011,"Block 5011, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",80
421010277005012,"Block 5012, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",106
421010277005013,"Block 5013, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",69
421010277005014,"Block 5014, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",20
421010277005015,"Block 5015, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",100
421010277005016,"Block 5016, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",82
421010277005017,"Block 5017, Block Group 5, Census Tract 277, Philadelphia County, Pennsylvania",96
421010278001000,"Block 1000, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",101
421010278001001,"Block 1001, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",124
421010278001002,"Block 1002, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",73
421010278001003,"Block 1003, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",87
421010278001004,"Block 1004, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",169
421010278001005,"Block 1005, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",76
421010278001006,"Block 1006, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",77
421010278001008,"Block 1008, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",127
421010278001009,"Block 1009, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",86
421010278001010,"Block 1010, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",64
421010278001013,"Block 1013, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",149
421010278002001,"Block 2001, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",36
421010278002002,"Block 2002, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",102
421010278002003,"Block 2003, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",105
421010278002005,"Block 2005, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",89
421010278002006,"Block 2006, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",76
421010278002008,"Block 2008, Block Group 2, Census Tract 278, Philadelphia County, Pennsylvania",143
421010030021002,"Block 1002, Block Group 1, Census Tract 30.02, Philadelphia County, Pennsylvania",131
421010030021003,"Block 1003, Block Group 1, Census Tract 30.02, Philadelphia County, Pennsylvania",91
421010030021004,"Block 1004, Block Group 1, Census Tract 30.02, Philadelphia County, Pennsylvania",118
421010030021006,"Block 1006, Block Group 1, Census Tract 30.02, Philadelphia County, Pennsylvania",111
421010030021007,"Block 1007, Block Group 1, Census Tract 30.02, Philadelphia County, Pennsylvania",98
421010030022001,"Block 2001, Block Group 2, Census Tract 30.02, Philadelphia County, Pennsylvania",102
421010030022002,"Block 2002, Block Group 2, Census Tract 30.02, Philadelphia County, Pennsylvania",88
421010030022003,"Block 2003, Block Group 2, Census Tract 30.02, Philadelphia County, Pennsylvania",115
421010030022005,"Block 2005, Block Group 2, Census Tract 30.02, Philadelphia County, Pennsylvania",96
421010030022006,"Block 2006, Block Group 2, Census Tract 30.02, Philadelphia County, Pennsylvania",78
421010030023000,"Block 3000, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",96
421010030023001,"Block 3001, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",88
421010030023002,"Block 3002, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",74
421010030023004,"Block 3004, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",111
421010030023005,"Block 3005, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",98
421010030023006,"Block 3006, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",90
421010030023007,"Block 3007, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",79
421010030023008,"Block 3008, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",74
421010030023009,"Block 3009, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",26
421010030023010,"Block 3010, Block Group 3, Census Tract 30.02, Philadelphia County, Pennsylvania",34
421010030024000,"Block 4000, Block Group 4, Census Tract 30.02, Philadelphia County, Pennsylvania",109
421010282002003,"Block 2003, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",152
421010282002004,"Block 2004, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",448
421010282002006,"Block 2006, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",45
421010282002007,"Block 2007, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",30
421010282002009,"Block 2009, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",292
421010282002010,"Block 2010, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",35
421010282002012,"Block 2012, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282002013,"Block 2013, Block Group 2, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003000,"Block 3000, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003002,"Block 3002, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",85
421010282003003,"Block 3003, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",156
421010282003005,"Block 3005, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",103
421010282003006,"Block 3006, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",137
421010282003007,"Block 3007, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",113
421010282003009,"Block 3009, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",77
421010282003010,"Block 3010, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003012,"Block 3012, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003013,"Block 3013, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003014,"Block 3014, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",135
421010282003015,"Block 3015, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",94
421010282003016,"Block 3016, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003017,"Block 3017, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003018,"Block 3018, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003019,"Block 3019, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",122
421010282003020,"Block 3020, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",56
421010282003021,"Block 3021, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",52
421010282003022,"Block 3022, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",89
421010282003023,"Block 3023, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",26
421010282003024,"Block 3024, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",0
421010282003025,"Block 3025, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",158
421010282003026,"Block 3026, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",169
421010282003027,"Block 3027, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",110
421010282003028,"Block 3028, Block Group 3, Census Tract 282, Philadelphia County, Pennsylvania",31
421010283001000,"Block 1000, Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",97
421010283001002,"Block 1002, Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",117
421010283001004,"Block 1004, Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",114
421010157002011,"Block 2011, Block Group 2, Census Tract 157, Philadelphia County, Pennsylvania",60
421010157003002,"Block 3002, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",95
421010157003004,"Block 3004, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",47
421010157003005,"Block 3005, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",37
421010157003006,"Block 3006, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",120
421010157003008,"Block 3008, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",41
421010157003009,"Block 3009, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",55
421010157003011,"Block 3011, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",20
421010157003012,"Block 3012, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",14
421010157003013,"Block 3013, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",33
421010157003015,"Block 3015, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",26
421010157003016,"Block 3016, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",30
421010157003018,"Block 3018, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010157003019,"Block 3019, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",68
421010157003020,"Block 3020, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",59
421010157003022,"Block 3022, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",98
421010157003023,"Block 3023, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",68
421010157003024,"Block 3024, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",18
421010157003025,"Block 3025, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010157003026,"Block 3026, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010157003027,"Block 3027, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010157003028,"Block 3028, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",15
421010157003029,"Block 3029, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",9
421010157003030,"Block 3030, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010157003031,"Block 3031, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",17
421010157003032,"Block 3032, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",20
421010157003033,"Block 3033, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",15
421010157003034,"Block 3034, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",14
421010157003035,"Block 3035, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",0
421010158001000,"Block 1000, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",95
421010158001001,"Block 1001, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",31
421010158001003,"Block 1003, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",63
421010158001004,"Block 1004, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",59
421010158001005,"Block 1005, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",113
421010158001008,"Block 1008, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",79
421010158001010,"Block 1010, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",147
421010033001010,"Block 1010, Block Group 1, Census Tract 33, Philadelphia County, Pennsylvania",64
421010338003005,"Block 3005, Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",122
421010338003006,"Block 3006, Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",96
421010338003008,"Block 3008, Block Group 3, Census Tract 338, Philadelphia County, Pennsylvania",76
421010339001000,"Block 1000, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",113
421010339001001,"Block 1001, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",218
421010339001003,"Block 1003, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",106
421010339001004,"Block 1004, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",407
421010339001006,"Block 1006, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",78
421010339001007,"Block 1007, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",0
421010339001009,"Block 1009, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",78
421010339001010,"Block 1010, Block Group 1, Census Tract 339, Philadelphia County, Pennsylvania",14
421010339002000,"Block 2000, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",199
421010339002002,"Block 2002, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",71
421010339002003,"Block 2003, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",43
421010339002005,"Block 2005, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",164
421010339002006,"Block 2006, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",62
421010339002007,"Block 2007, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",24
421010339002009,"Block 2009, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",89
421010339002010,"Block 2010, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",81
421010339002011,"Block 2011, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",59
421010339002012,"Block 2012, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",373
421010339002013,"Block 2013, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",132
421010339002014,"Block 2014, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",88
421010339002015,"Block 2015, Block Group 2, Census Tract 339, Philadelphia County, Pennsylvania",150
421010340001000,"Block 1000, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",32
421010340001001,"Block 1001, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",283
421010340001002,"Block 1002, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",44
421010340001003,"Block 1003, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",37
421010340001004,"Block 1004, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",105
421010340001005,"Block 1005, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",225
421010340001006,"Block 1006, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",126
421010340001008,"Block 1008, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",40
421010340001009,"Block 1009, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",55
421010340001010,"Block 1010, Block Group 1, Census Tract 340, Philadelphia County, Pennsylvania",150
421010340002002,"Block 2002, Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",105
421010340002004,"Block 2004, Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",56
421010136022005,"Block 2005, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",45
421010136022006,"Block 2006, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",0
421010136022007,"Block 2007, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",140
421010136022008,"Block 2008, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",148
421010136022009,"Block 2009, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",90
421010136022010,"Block 2010, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",80
421010136022011,"Block 2011, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",115
421010136022012,"Block 2012, Block Group 2, Census Tract 136.02, Philadelphia County, Pennsylvania",58
421010136023000,"Block 3000, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",109
421010136023001,"Block 3001, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",148
421010136023002,"Block 3002, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",60
421010136023003,"Block 3003, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",116
421010136023004,"Block 3004, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",161
421010136023006,"Block 3006, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",120
421010136023007,"Block 3007, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",117
421010136023008,"Block 3008, Block Group 3, Census Tract 136.02, Philadelphia County, Pennsylvania",114
421010136024001,"Block 4001, Block Group 4, Census Tract 136.02, Philadelphia County, Pennsylvania",120
421010136024002,"Block 4002, Block Group 4, Census Tract 136.02, Philadelphia County, Pennsylvania",142
421010136024004,"Block 4004, Block Group 4, Census Tract 136.02, Philadelphia County, Pennsylvania",99
421010136024005,"Block 4005, Block Group 4, Census Tract 136.02, Philadelphia County, Pennsylvania",100
421010137011000,"Block 1000, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",120
421010137011002,"Block 1002, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",11
421010137011003,"Block 1003, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",51
421010137011005,"Block 1005, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",151
421010137011006,"Block 1006, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",175
421010137011007,"Block 1007, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",64
421010137011009,"Block 1009, Block Group 1, Census Tract 137.01, Philadelphia County, Pennsylvania",58
421010137012000,"Block 2000, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",299
421010137012002,"Block 2002, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",129
421010137012003,"Block 2003, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",147
421010137012004,"Block 2004, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",164
421010137012006,"Block 2006, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",63
421010137012007,"Block 2007, Block Group 2, Census Tract 137.01, Philadelphia County, Pennsylvania",93
421010137021000,"Block 1000, Block Group 1, Census Tract 137.02, Philadelphia County, Pennsylvania",84
421010137021001,"Block 1001, Block Group 1, Census Tract 137.02, Philadelphia County, Pennsylvania",85
421010139002022,"Block 2022, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",71
421010139002023,"Block 2023, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",55
421010139002024,"Block 2024, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",35
421010139002025,"Block 2025, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",56
421010139002026,"Block 2026, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",66
421010139002027,"Block 2027, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",50
421010139002028,"Block 2028, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",31
421010139002029,"Block 2029, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",74
421010139002030,"Block 2030, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",30
421010139002031,"Block 2031, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",6
421010139002032,"Block 2032, Block Group 2, Census Tract 139, Philadelphia County, Pennsylvania",29
421010139003000,"Block 3000, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",8
421010139003001,"Block 3001, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",7
421010139003002,"Block 3002, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",34
421010139003004,"Block 3004, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",115
421010139003005,"Block 3005, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",122
421010139003006,"Block 3006, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",62
421010139003009,"Block 3009, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",51
421010140001000,"Block 1000, Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",59
421010140001001,"Block 1001, Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",55
421010140001002,"Block 1002, Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",97
421010140001004,"Block 1004, Block Group 1, Census Tract 140, Philadelphia County, Pennsylvania",50
