geoid,geoname,total
421010362031 ,"Block 1007, Block Group 1, Census Tract 362.03, Philadelphia County, Pennsylvania",71
421010065001 ,"Block 1011, Block Group 1, Census Tract 65, Philadelphia County, Pennsylvania",56
421010065003 ,"Block 3006, Block Group 3, Census Tract 65, Philadelphia County, Pennsylvania",29
421010366002 ,"Block 2005, Block Group 2, Census Tract 366, Philadelphia County, Pennsylvania",351
421010255002 ,"Block 2013, Block Group 2, Census Tract 255, Philadelphia County, Pennsylvania",50
421010257001 ,"Block 1002, Block Group 1, Census Tract 257, Philadelphia County, Pennsylvania",67
421010259002 ,"Block 2002, Block Group 2, Census Tract 259, Philadelphia County, Pennsylvania",118
421010313001 ,"Block 1010, Block Group 1, Census Tract 313, Philadelphia County, Pennsylvania",188
421010070001 ,"Block 1003, Block Group 1, Census Tract 70, Philadelphia County, Pennsylvania",123
421010067001 ,"Block 1008, Block Group 1, Census Tract 67, Philadelphia County, Pennsylvania",129
421010178002 ,"Block 2005, Block Group 2, Census Tract 178, Philadelphia County, Pennsylvania",61
421010260002 ,"Block 2001, Block Group 2, Census Tract 260, Philadelphia County, Pennsylvania",111
421010261003 ,"Block 3000, Block Group 3, Census Tract 261, Philadelphia County, Pennsylvania",95
421010360002 ,"Block 2011, Block Group 2, Census Tract 360, Philadelphia County, Pennsylvania",185
421010016001 ,"Block 1015, Block Group 1, Census Tract 16, Philadelphia County, Pennsylvania",108
421010072002 ,"Block 2000, Block Group 2, Census Tract 72, Philadelphia County, Pennsylvania",247
421010073003 ,"Block 3005, Block Group 3, Census Tract 73, Philadelphia County, Pennsylvania",95
421010013024 ,"Block 4013, Block Group 4, Census Tract 13.02, Philadelphia County, Pennsylvania",466
421010014003 ,"Block 3020, Block Group 3, Census Tract 14, Philadelphia County, Pennsylvania",111
421010139001 ,"Block 1003, Block Group 1, Census Tract 139, Philadelphia County, Pennsylvania",0
421010139003 ,"Block 3008, Block Group 3, Census Tract 139, Philadelphia County, Pennsylvania",73
421010179004 ,"Block 4008, Block Group 4, Census Tract 179, Philadelphia County, Pennsylvania",76
421010264003 ,"Block 3017, Block Group 3, Census Tract 264, Philadelphia County, Pennsylvania",78
421010366004 ,"Block 4013, Block Group 4, Census Tract 366, Philadelphia County, Pennsylvania",22
421010367002 ,"Block 2008, Block Group 2, Census Tract 367, Philadelphia County, Pennsylvania",109
421010372004 ,"Block 4003, Block Group 4, Census Tract 372, Philadelphia County, Pennsylvania",130
421010373003 ,"Block 3006, Block Group 3, Census Tract 373, Philadelphia County, Pennsylvania",0
421010266001 ,"Block 1001, Block Group 1, Census Tract 266, Philadelphia County, Pennsylvania",69
421010019003 ,"Block 3013, Block Group 3, Census Tract 19, Philadelphia County, Pennsylvania",39
421010078002 ,"Block 2005, Block Group 2, Census Tract 78, Philadelphia County, Pennsylvania",0
421010079004 ,"Block 4003, Block Group 4, Census Tract 79, Philadelphia County, Pennsylvania",117
421010018001 ,"Block 1018, Block Group 1, Census Tract 18, Philadelphia County, Pennsylvania",55
421010074002 ,"Block 2012, Block Group 2, Census Tract 74, Philadelphia County, Pennsylvania",4
421010077001 ,"Block 1006, Block Group 1, Census Tract 77, Philadelphia County, Pennsylvania",0
421010140002 ,"Block 2007, Block Group 2, Census Tract 140, Philadelphia County, Pennsylvania",16
421010141001 ,"Block 1023, Block Group 1, Census Tract 141, Philadelphia County, Pennsylvania",1
421010183003 ,"Block 3011, Block Group 3, Census Tract 183, Philadelphia County, Pennsylvania",30
421010184002 ,"Block 2000, Block Group 2, Census Tract 184, Philadelphia County, Pennsylvania",0
421010266003 ,"Block 3014, Block Group 3, Census Tract 266, Philadelphia County, Pennsylvania",111
421010267003 ,"Block 3002, Block Group 3, Census Tract 267, Philadelphia County, Pennsylvania",132
421010268003 ,"Block 3005, Block Group 3, Census Tract 268, Philadelphia County, Pennsylvania",122
421010024003 ,"Block 3015, Block Group 3, Census Tract 24, Philadelphia County, Pennsylvania",15
421010082003 ,"Block 3005, Block Group 3, Census Tract 82, Philadelphia County, Pennsylvania",160
421010021002 ,"Block 2011, Block Group 2, Census Tract 21, Philadelphia County, Pennsylvania",64
421010023002 ,"Block 2003, Block Group 2, Census Tract 23, Philadelphia County, Pennsylvania",109
421010143001 ,"Block 1023, Block Group 1, Census Tract 143, Philadelphia County, Pennsylvania",104
421010144001 ,"Block 1006, Block Group 1, Census Tract 144, Philadelphia County, Pennsylvania",38
421010190004 ,"Block 4001, Block Group 4, Census Tract 190, Philadelphia County, Pennsylvania",119
421010191002 ,"Block 2000, Block Group 2, Census Tract 191, Philadelphia County, Pennsylvania",145
421010270002 ,"Block 2014, Block Group 2, Census Tract 270, Philadelphia County, Pennsylvania",89
421010272003 ,"Block 3004, Block Group 3, Census Tract 272, Philadelphia County, Pennsylvania",214
421010316005 ,"Block 5000, Block Group 5, Census Tract 316, Philadelphia County, Pennsylvania",137
421010317002 ,"Block 2011, Block Group 2, Census Tract 317, Philadelphia County, Pennsylvania",171
421010318001 ,"Block 1010, Block Group 1, Census Tract 318, Philadelphia County, Pennsylvania",87
421010376001 ,"Block 1019, Block Group 1, Census Tract 376, Philadelphia County, Pennsylvania",0
421010376003 ,"Block 3009, Block Group 3, Census Tract 376, Philadelphia County, Pennsylvania",0
421010083024 ,"Block 4006, Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",139
421010085003 ,"Block 3004, Block Group 3, Census Tract 85, Philadelphia County, Pennsylvania",75
421010025003 ,"Block 3000, Block Group 3, Census Tract 25, Philadelphia County, Pennsylvania",114
421010145001 ,"Block 1006, Block Group 1, Census Tract 145, Philadelphia County, Pennsylvania",574
421010147001 ,"Block 1001, Block Group 1, Census Tract 147, Philadelphia County, Pennsylvania",162
421010149001 ,"Block 1000, Block Group 1, Census Tract 149, Philadelphia County, Pennsylvania",19
421010191004 ,"Block 4017, Block Group 4, Census Tract 191, Philadelphia County, Pennsylvania",45
421010192003 ,"Block 3013, Block Group 3, Census Tract 192, Philadelphia County, Pennsylvania",65
421010275002 ,"Block 2003, Block Group 2, Census Tract 275, Philadelphia County, Pennsylvania",176
421010276004 ,"Block 4004, Block Group 4, Census Tract 276, Philadelphia County, Pennsylvania",106
421010318004 ,"Block 4000, Block Group 4, Census Tract 318, Philadelphia County, Pennsylvania",0
421010319004 ,"Block 4002, Block Group 4, Census Tract 319, Philadelphia County, Pennsylvania",105
421010320003 ,"Block 3010, Block Group 3, Census Tract 320, Philadelphia County, Pennsylvania",45
421010321001 ,"Block 1016, Block Group 1, Census Tract 321, Philadelphia County, Pennsylvania",0
421010029001 ,"Block 1002, Block Group 1, Census Tract 29, Philadelphia County, Pennsylvania",88
421010027022 ,"Block 2016, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",107
421010085007 ,"Block 7000, Block Group 7, Census Tract 85, Philadelphia County, Pennsylvania",16
421010198001 ,"Block 1003, Block Group 1, Census Tract 198, Philadelphia County, Pennsylvania",13
421010199001 ,"Block 1006, Block Group 1, Census Tract 199, Philadelphia County, Pennsylvania",123
421010278001 ,"Block 1012, Block Group 1, Census Tract 278, Philadelphia County, Pennsylvania",159
421010325001 ,"Block 1013, Block Group 1, Census Tract 325, Philadelphia County, Pennsylvania",73
421010377003 ,"Block 3000, Block Group 3, Census Tract 377, Philadelphia County, Pennsylvania",28
421010378005 ,"Block 5000, Block Group 5, Census Tract 378, Philadelphia County, Pennsylvania",0
421010378008 ,"Block 8006, Block Group 8, Census Tract 378, Philadelphia County, Pennsylvania",0
421010325003 ,"Block 3015, Block Group 3, Census Tract 325, Philadelphia County, Pennsylvania",89
421010326002 ,"Block 2014, Block Group 2, Census Tract 326, Philadelphia County, Pennsylvania",113
421010329002 ,"Block 2002, Block Group 2, Census Tract 329, Philadelphia County, Pennsylvania",217
421010330003 ,"Block 3007, Block Group 3, Census Tract 330, Philadelphia County, Pennsylvania",141
421010336002 ,"Block 2008, Block Group 2, Census Tract 336, Philadelphia County, Pennsylvania",256
421010088023 ,"Block 3006, Block Group 3, Census Tract 88.02, Philadelphia County, Pennsylvania",0
421010152001 ,"Block 1029, Block Group 1, Census Tract 152, Philadelphia County, Pennsylvania",44
421010153001 ,"Block 1005, Block Group 1, Census Tract 153, Philadelphia County, Pennsylvania",1541
421010156001 ,"Block 1008, Block Group 1, Census Tract 156, Philadelphia County, Pennsylvania",45
421010157001 ,"Block 1011, Block Group 1, Census Tract 157, Philadelphia County, Pennsylvania",72
421010200001 ,"Block 1002, Block Group 1, Census Tract 200, Philadelphia County, Pennsylvania",138
421010281001 ,"Block 1011, Block Group 1, Census Tract 281, Philadelphia County, Pennsylvania",159
421010282001 ,"Block 1017, Block Group 1, Census Tract 282, Philadelphia County, Pennsylvania",33
421010283001 ,"Block 1001, Block Group 1, Census Tract 283, Philadelphia County, Pennsylvania",150
421010333001 ,"Block 1005, Block Group 1, Census Tract 333, Philadelphia County, Pennsylvania",0
421010333003 ,"Block 3010, Block Group 3, Census Tract 333, Philadelphia County, Pennsylvania",64
421010334003 ,"Block 3003, Block Group 3, Census Tract 334, Philadelphia County, Pennsylvania",25
421010335002 ,"Block 2012, Block Group 2, Census Tract 335, Philadelphia County, Pennsylvania",52
421010032004 ,"Block 4010, Block Group 4, Census Tract 32, Philadelphia County, Pennsylvania",56
421010033001 ,"Block 1001, Block Group 1, Census Tract 33, Philadelphia County, Pennsylvania",120
421010031003 ,"Block 3004, Block Group 3, Census Tract 31, Philadelphia County, Pennsylvania",97
421010091003 ,"Block 3007, Block Group 3, Census Tract 91, Philadelphia County, Pennsylvania",204
421010379004 ,"Block 4009, Block Group 4, Census Tract 379, Philadelphia County, Pennsylvania",60
421010380001 ,"Block 1013, Block Group 1, Census Tract 380, Philadelphia County, Pennsylvania",93
421010093002 ,"Block 2004, Block Group 2, Census Tract 93, Philadelphia County, Pennsylvania",188
421010094003 ,"Block 3003, Block Group 3, Census Tract 94, Philadelphia County, Pennsylvania",108
421010157003 ,"Block 3001, Block Group 3, Census Tract 157, Philadelphia County, Pennsylvania",27
421010158001 ,"Block 1007, Block Group 1, Census Tract 158, Philadelphia County, Pennsylvania",48
421010158004 ,"Block 4004, Block Group 4, Census Tract 158, Philadelphia County, Pennsylvania",120
421010202003 ,"Block 3010, Block Group 3, Census Tract 202, Philadelphia County, Pennsylvania",123
421010203002 ,"Block 2001, Block Group 2, Census Tract 203, Philadelphia County, Pennsylvania",14
421010204002 ,"Block 2015, Block Group 2, Census Tract 204, Philadelphia County, Pennsylvania",0
421010283007 ,"Block 7007, Block Group 7, Census Tract 283, Philadelphia County, Pennsylvania",84
421010284004 ,"Block 4016, Block Group 4, Census Tract 284, Philadelphia County, Pennsylvania",0
421010286002 ,"Block 2009, Block Group 2, Census Tract 286, Philadelphia County, Pennsylvania",193
421010338002 ,"Block 2001, Block Group 2, Census Tract 338, Philadelphia County, Pennsylvania",131
421010036003 ,"Block 3005, Block Group 3, Census Tract 36, Philadelphia County, Pennsylvania",100
421010033004 ,"Block 4041, Block Group 4, Census Tract 33, Philadelphia County, Pennsylvania",44
421010096003 ,"Block 3005, Block Group 3, Census Tract 96, Philadelphia County, Pennsylvania",167
421010100001 ,"Block 1005, Block Group 1, Census Tract 100, Philadelphia County, Pennsylvania",144
421010161001 ,"Block 1035, Block Group 1, Census Tract 161, Philadelphia County, Pennsylvania",18
421010204004 ,"Block 4004, Block Group 4, Census Tract 204, Philadelphia County, Pennsylvania",175
421010205002 ,"Block 2021, Block Group 2, Census Tract 205, Philadelphia County, Pennsylvania",119
421010288001 ,"Block 1000, Block Group 1, Census Tract 288, Philadelphia County, Pennsylvania",108
421010340002 ,"Block 2001, Block Group 2, Census Tract 340, Philadelphia County, Pennsylvania",93
421010341002 ,"Block 2007, Block Group 2, Census Tract 341, Philadelphia County, Pennsylvania",65
421010342002 ,"Block 2004, Block Group 2, Census Tract 342, Philadelphia County, Pennsylvania",110
421010381001 ,"Block 1038, Block Group 1, Census Tract 381, Philadelphia County, Pennsylvania",0
421010381001 ,"Block 1087, Block Group 1, Census Tract 381, Philadelphia County, Pennsylvania",0
421010382002 ,"Block 2014, Block Group 2, Census Tract 382, Philadelphia County, Pennsylvania",90
421010037023 ,"Block 3006, Block Group 3, Census Tract 37.02, Philadelphia County, Pennsylvania",0
421010036004 ,"Block 4003, Block Group 4, Census Tract 36, Philadelphia County, Pennsylvania",70
421010101006 ,"Block 6005, Block Group 6, Census Tract 101, Philadelphia County, Pennsylvania",141
421010103001 ,"Block 1006, Block Group 1, Census Tract 103, Philadelphia County, Pennsylvania",110
421010104003 ,"Block 3000, Block Group 3, Census Tract 104, Philadelphia County, Pennsylvania",170
421010162001 ,"Block 1018, Block Group 1, Census Tract 162, Philadelphia County, Pennsylvania",0
421010163002 ,"Block 2005, Block Group 2, Census Tract 163, Philadelphia County, Pennsylvania",17
421010209003 ,"Block 3003, Block Group 3, Census Tract 209, Philadelphia County, Pennsylvania",99
421010210003 ,"Block 3008, Block Group 3, Census Tract 210, Philadelphia County, Pennsylvania",177
421010210005 ,"Block 5003, Block Group 5, Census Tract 210, Philadelphia County, Pennsylvania",118
421010290003 ,"Block 3015, Block Group 3, Census Tract 290, Philadelphia County, Pennsylvania",133
421010292001 ,"Block 1004, Block Group 1, Census Tract 292, Philadelphia County, Pennsylvania",0
421010344001 ,"Block 1014, Block Group 1, Census Tract 344, Philadelphia County, Pennsylvania",168
421010039014 ,"Block 4000, Block Group 4, Census Tract 39.01, Philadelphia County, Pennsylvania",46
421010105001 ,"Block 1013, Block Group 1, Census Tract 105, Philadelphia County, Pennsylvania",54
421010105002 ,"Block 2026, Block Group 2, Census Tract 105, Philadelphia County, Pennsylvania",315
421010107001 ,"Block 1016, Block Group 1, Census Tract 107, Philadelphia County, Pennsylvania",13
421010164004 ,"Block 4000, Block Group 4, Census Tract 164, Philadelphia County, Pennsylvania",139
421010165001 ,"Block 1032, Block Group 1, Census Tract 165, Philadelphia County, Pennsylvania",0
421010213005 ,"Block 5006, Block Group 5, Census Tract 213, Philadelphia County, Pennsylvania",109
421010214004 ,"Block 4010, Block Group 4, Census Tract 214, Philadelphia County, Pennsylvania",47
421010292002 ,"Block 2011, Block Group 2, Census Tract 292, Philadelphia County, Pennsylvania",26
421010293001 ,"Block 1009, Block Group 1, Census Tract 293, Philadelphia County, Pennsylvania",62
421010294002 ,"Block 2003, Block Group 2, Census Tract 294, Philadelphia County, Pennsylvania",89
421010001014 ,"Block 4014, Block Group 4, Census Tract 1.01, Philadelphia County, Pennsylvania",28
421010040011 ,"Block 1008, Block Group 1, Census Tract 40.01, Philadelphia County, Pennsylvania",86
421010108002 ,"Block 2000, Block Group 2, Census Tract 108, Philadelphia County, Pennsylvania",43
421010109001 ,"Block 1007, Block Group 1, Census Tract 109, Philadelphia County, Pennsylvania",55
421010110003 ,"Block 3001, Block Group 3, Census Tract 110, Philadelphia County, Pennsylvania",96
421010217002 ,"Block 2008, Block Group 2, Census Tract 217, Philadelphia County, Pennsylvania",86
421010219001 ,"Block 1008, Block Group 1, Census Tract 219, Philadelphia County, Pennsylvania",6
421010298003 ,"Block 3002, Block Group 3, Census Tract 298, Philadelphia County, Pennsylvania",87
421010299001 ,"Block 1008, Block Group 1, Census Tract 299, Philadelphia County, Pennsylvania",160
421010300001 ,"Block 1006, Block Group 1, Census Tract 300, Philadelphia County, Pennsylvania",219
421010300003 ,"Block 3014, Block Group 3, Census Tract 300, Philadelphia County, Pennsylvania",68
421010349004 ,"Block 4006, Block Group 4, Census Tract 349, Philadelphia County, Pennsylvania",41
421010352001 ,"Block 1017, Block Group 1, Census Tract 352, Philadelphia County, Pennsylvania",254
421010041013 ,"Block 3017, Block Group 3, Census Tract 41.01, Philadelphia County, Pennsylvania",112
421010001025 ,"Block 5002, Block Group 5, Census Tract 1.02, Philadelphia County, Pennsylvania",27
421010112001 ,"Block 1000, Block Group 1, Census Tract 112, Philadelphia County, Pennsylvania",129
421010113001 ,"Block 1001, Block Group 1, Census Tract 113, Philadelphia County, Pennsylvania",0
421010170001 ,"Block 1008, Block Group 1, Census Tract 170, Philadelphia County, Pennsylvania",8
421010171001 ,"Block 1003, Block Group 1, Census Tract 171, Philadelphia County, Pennsylvania",72
421010235001 ,"Block 1003, Block Group 1, Census Tract 235, Philadelphia County, Pennsylvania",173
421010237001 ,"Block 1001, Block Group 1, Census Tract 237, Philadelphia County, Pennsylvania",95
421010238002 ,"Block 2001, Block Group 2, Census Tract 238, Philadelphia County, Pennsylvania",109
421010300004 ,"Block 4025, Block Group 4, Census Tract 300, Philadelphia County, Pennsylvania",27
421010301005 ,"Block 5013, Block Group 5, Census Tract 301, Philadelphia County, Pennsylvania",139
421010302003 ,"Block 3015, Block Group 3, Census Tract 302, Philadelphia County, Pennsylvania",58
421010355002 ,"Block 2004, Block Group 2, Census Tract 355, Philadelphia County, Pennsylvania",51
421010005004 ,"Block 4012, Block Group 4, Census Tract 5, Philadelphia County, Pennsylvania",19
421010007011 ,"Block 1003, Block Group 1, Census Tract 7.01, Philadelphia County, Pennsylvania",33
421010055001 ,"Block 1016, Block Group 1, Census Tract 55, Philadelphia County, Pennsylvania",93
421010004011 ,"Block 1006, Block Group 1, Census Tract 4.01, Philadelphia County, Pennsylvania",5
421010114006 ,"Block 6011, Block Group 6, Census Tract 114, Philadelphia County, Pennsylvania",117
421010118001 ,"Block 1005, Block Group 1, Census Tract 118, Philadelphia County, Pennsylvania",113
421010119001 ,"Block 1010, Block Group 1, Census Tract 119, Philadelphia County, Pennsylvania",67
421010171003 ,"Block 3011, Block Group 3, Census Tract 171, Philadelphia County, Pennsylvania",121
421010173003 ,"Block 3004, Block Group 3, Census Tract 173, Philadelphia County, Pennsylvania",12
421010241001 ,"Block 1004, Block Group 1, Census Tract 241, Philadelphia County, Pennsylvania",58
421010243002 ,"Block 2000, Block Group 2, Census Tract 243, Philadelphia County, Pennsylvania",53
421010306002 ,"Block 2005, Block Group 2, Census Tract 306, Philadelphia County, Pennsylvania",115
421010358003 ,"Block 3017, Block Group 3, Census Tract 358, Philadelphia County, Pennsylvania",99
421010060003 ,"Block 3005, Block Group 3, Census Tract 60, Philadelphia County, Pennsylvania",138
421010062003 ,"Block 3005, Block Group 3, Census Tract 62, Philadelphia County, Pennsylvania",134
421010055003 ,"Block 3003, Block Group 3, Census Tract 55, Philadelphia County, Pennsylvania",0
421010060003 ,"Block 3002, Block Group 3, Census Tract 60, Philadelphia County, Pennsylvania",127
421010174001 ,"Block 1002, Block Group 1, Census Tract 174, Philadelphia County, Pennsylvania",30
421010175001 ,"Block 1006, Block Group 1, Census Tract 175, Philadelphia County, Pennsylvania",49
421010175005 ,"Block 5002, Block Group 5, Census Tract 175, Philadelphia County, Pennsylvania",182
421010245002 ,"Block 2009, Block Group 2, Census Tract 245, Philadelphia County, Pennsylvania",110
421010247001 ,"Block 1004, Block Group 1, Census Tract 247, Philadelphia County, Pennsylvania",48
421010248001 ,"Block 1001, Block Group 1, Census Tract 248, Philadelphia County, Pennsylvania",150
421010308001 ,"Block 1004, Block Group 1, Census Tract 308, Philadelphia County, Pennsylvania",116
421010309001 ,"Block 1010, Block Group 1, Census Tract 309, Philadelphia County, Pennsylvania",261
421010310003 ,"Block 3003, Block Group 3, Census Tract 310, Philadelphia County, Pennsylvania",101
421010063004 ,"Block 4004, Block Group 4, Census Tract 63, Philadelphia County, Pennsylvania",119
421010131001 ,"Block 1007, Block Group 1, Census Tract 131, Philadelphia County, Pennsylvania",0
421010132001 ,"Block 1016, Block Group 1, Census Tract 132, Philadelphia County, Pennsylvania",57
421010133001 ,"Block 1016, Block Group 1, Census Tract 133, Philadelphia County, Pennsylvania",74
421010252002 ,"Block 2002, Block Group 2, Census Tract 252, Philadelphia County, Pennsylvania",114
421010253001 ,"Block 1000, Block Group 1, Census Tract 253, Philadelphia County, Pennsylvania",105
421010254002 ,"Block 2006, Block Group 2, Census Tract 254, Philadelphia County, Pennsylvania",125
421010385001 ,"Block 1014, Block Group 1, Census Tract 385, Philadelphia County, Pennsylvania",45
421010387002 ,"Block 2002, Block Group 2, Census Tract 387, Philadelphia County, Pennsylvania",48
421010389001 ,"Block 1000, Block Group 1, Census Tract 389, Philadelphia County, Pennsylvania",0
421019800021 ,"Block 1031, Block Group 1, Census Tract 9800.02, Philadelphia County, Pennsylvania",0
421019800022 ,"Block 2009, Block Group 2, Census Tract 9800.02, Philadelphia County, Pennsylvania",0
421019802001 ,"Block 1021, Block Group 1, Census Tract 9802, Philadelphia County, Pennsylvania",0
421019807013 ,"Block 3002, Block Group 3, Census Tract 9807.01, Philadelphia County, Pennsylvania",0
421010027021 ,"Block 1007, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",71
421010027021 ,"Block 1008, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",128
421010027021 ,"Block 1010, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",62
421010027021 ,"Block 1011, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",80
421010027021 ,"Block 1012, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",64
421010027021 ,"Block 1014, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",108
421010027021 ,"Block 1015, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",160
421010027021 ,"Block 1017, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",69
421010027021 ,"Block 1018, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",95
421010027021 ,"Block 1019, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",98
421010027021 ,"Block 1021, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",165
421010027021 ,"Block 1022, Block Group 1, Census Tract 27.02, Philadelphia County, Pennsylvania",110
421010027022 ,"Block 2000, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",17
421010027022 ,"Block 2001, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",34
421010027022 ,"Block 2002, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",94
421010027022 ,"Block 2003, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",35
421010027022 ,"Block 2004, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",9
421010027022 ,"Block 2005, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",70
421010027022 ,"Block 2006, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",31
421010027022 ,"Block 2007, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",0
421010027022 ,"Block 2008, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",95
421010027022 ,"Block 2009, Block Group 2, Census Tract 27.02, Philadelphia County, Pennsylvania",138
421010083024 ,"Block 4003, Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",98
421010083024 ,"Block 4004, Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",128
421010083024 ,"Block 4007, Block Group 4, Census Tract 83.02, Philadelphia County, Pennsylvania",147
421010084001 ,"Block 1000, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",173
421010084001 ,"Block 1002, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",106
421010084001 ,"Block 1003, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",110
421010084001 ,"Block 1005, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",57
421010084001 ,"Block 1006, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",43
421010084001 ,"Block 1007, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",101
421010084001 ,"Block 1009, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",37
421010084001 ,"Block 1010, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",53
421010084001 ,"Block 1012, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",64
421010084001 ,"Block 1013, Block Group 1, Census Tract 84, Philadelphia County, Pennsylvania",64
421010084002 ,"Block 2001, Block Group 2, Census Tract 84, Philadelphia County, Pennsylvania",109
421010192005 ,"Block 5007, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",184
421010192005 ,"Block 5008, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",153
421010192005 ,"Block 5010, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",0
421010192005 ,"Block 5011, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",141
421010192005 ,"Block 5012, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",159
421010192005 ,"Block 5013, Block Group 5, Census Tract 192, Philadelphia County, Pennsylvania",191
421010195011 ,"Block 1000, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",143
421010195011 ,"Block 1001, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",157
421010195011 ,"Block 1002, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",173
421010195011 ,"Block 1003, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",125
421010195011 ,"Block 1004, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",75
421010195011 ,"Block 1005, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",0
421010195011 ,"Block 1006, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",147
421010195011 ,"Block 1007, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",74
421010195011 ,"Block 1008, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",76
421010195011 ,"Block 1009, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",185
421010195011 ,"Block 1010, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",230
421010195011 ,"Block 1011, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",0
421010195011 ,"Block 1012, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",74
421010195011 ,"Block 1014, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",64
421010195011 ,"Block 1015, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",60
421010195011 ,"Block 1016, Block Group 1, Census Tract 195.01, Philadelphia County, Pennsylvania",76
421010195012 ,"Block 2001, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",215
421010195012 ,"Block 2002, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",159
421010195012 ,"Block 2004, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",180
421010195012 ,"Block 2005, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",81
421010195012 ,"Block 2006, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",68
421010195012 ,"Block 2008, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",80
421010195012 ,"Block 2009, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",118
421010195012 ,"Block 2011, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",0
421010195012 ,"Block 2012, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",110
421010195012 ,"Block 2013, Block Group 2, Census Tract 195.01, Philadelphia County, Pennsylvania",119
421010195013 ,"Block 3001, Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",158
421010195013 ,"Block 3002, Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",138
421010195013 ,"Block 3004, Block Group 3, Census Tract 195.01, Philadelphia County, Pennsylvania",79
421010028022 ,"Block 2015, Block Group 2, Census Tract 28.02, Philadelphia County, Pennsylvania",84
421010028022 ,"Block 2016, Block Group 2, Census Tract 28.02, Philadelphia County, Pennsylvania",37
421010028023 ,"Block 3000, Block Group 3, Census Tract 28.02, Philadelphia County, Pennsylvania",108
